id,ms_subclass,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_type_2,bsmt_unf_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bedroom_abvgr,kitchen_abvgr,kitchen_qual,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,pool_qc,fence,misc_feature,mo_sold,yr_sold,sale_type,saleprice,shifted_id,year_month,sale_timestamp,pid_5,pid_9,basement_finished_area,half_baths,full_baths,other_rooms_above_grade,exterior_developed_area,price_per_area
1741,20,RL,64.0,7697,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,6,2007,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1246.0,GasA,Ex,Y,SBrkr,1258,0,0,1258,3,1,Gd,Typ,0,,Attchd,2007.0,RFn,2.0,462.0,TA,TA,Y,,,,8,2007,New,173500,129,2007-8,1185926400000000000,1,0,0.0,0.0,2.0,2,0,137.91732909379968
2735,20,RL,78.0,7800,Pave,,Reg,Bnk,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,2Story,5,8,1948,2002,Gable,CompShg,MetalSd,MetalSd,None,TA,Gd,CBlock,TA,Gd,No,GLQ,Unf,293.0,GasA,Ex,Y,SBrkr,1112,896,0,2008,3,1,Ex,Typ,0,,Attchd,1948.0,Unf,1.0,230.0,TA,TA,Y,,,,8,2006,WD ,225000,429,2006-8,1154390400000000000,0,1,603.0,0.0,4.0,4,103,112.05179282868527
1888,20,RL,,14357,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1961,1961,Hip,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,No,ALQ,LwQ,386.0,GasA,TA,Y,SBrkr,1187,0,0,1187,2,1,TA,Typ,1,TA,Attchd,1961.0,RFn,2.0,440.0,TA,TA,Y,,,,8,2007,CWD,140500,276,2007-8,1185926400000000000,1,0,478.0,0.0,2.0,3,128,118.36562763268745
2121,20,RL,65.0,8775,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1994,1994,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,No,GLQ,Unf,495.0,GasA,Gd,Y,SBrkr,990,0,0,990,3,1,TA,Typ,0,,Attchd,1996.0,Unf,1.0,299.0,TA,TA,Y,,,,4,2007,WD ,126000,509,2007-4,1175385600000000000,0,1,495.0,0.0,1.0,1,64,127.27272727272727
1176,160,FV,24.0,2645,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,8,5,1999,1999,Gable,CompShg,MetalSd,MetalSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,348.0,GasA,Ex,Y,SBrkr,962,624,0,1586,3,1,Gd,Typ,0,,Detchd,1999.0,Unf,2.0,480.0,TA,TA,Y,,,,12,2008,WD ,170000,186,2008-12,1228089600000000000,1,0,612.0,1.0,3.0,3,169,107.18789407313997
2773,20,RL,43.0,13568,Pave,,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,No,ALQ,Unf,274.0,GasA,Ex,Y,SBrkr,990,0,0,990,3,1,TA,Typ,0,,Attchd,1996.0,Unf,2.0,576.0,TA,TA,Y,,,,7,2006,WD ,156000,467,2006-7,1151712000000000000,0,1,716.0,1.0,1.0,1,224,157.57575757575756
2619,20,RL,47.0,16321,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1957,1997,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,Gd,BLQ,Unf,207.0,GasA,TA,Y,SBrkr,1600,0,0,1600,2,1,TA,Typ,2,Gd,Attchd,1957.0,RFn,1.0,319.0,TA,TA,Y,,,,12,2006,WD ,207500,313,2006-12,1164931200000000000,1,0,1277.0,0.0,2.0,3,546,129.6875
1796,60,FV,72.0,8640,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,546.0,GasA,Ex,Y,SBrkr,896,896,0,1792,3,1,Gd,Typ,0,,Attchd,2007.0,Fin,2.0,590.0,TA,TA,Y,,,,11,2007,New,255000,184,2007-11,1193875200000000000,1,0,350.0,1.0,2.0,4,280,142.29910714285714
1598,180,RM,21.0,1596,Pave,,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SLvl,4,6,1973,1973,Gable,CompShg,CemntBd,CmentBd,None,TA,TA,CBlock,Gd,TA,Gd,GLQ,Unf,25.0,GasA,TA,Y,SBrkr,526,462,0,988,1,1,TA,Typ,1,Po,BuiltIn,1973.0,RFn,1.0,297.0,TA,TA,Y,,GdWo,,7,2008,WD ,94900,608,2008-7,1214870400000000000,0,1,437.0,0.0,2.0,2,221,96.05263157894737
1965,20,RL,70.0,7315,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1958,1958,Hip,CompShg,BrkFace,BrkFace,None,TA,TA,CBlock,TA,TA,No,Rec,Unf,545.0,GasA,TA,Y,SBrkr,1170,0,0,1170,3,1,TA,Typ,1,TA,Attchd,1958.0,RFn,1.0,338.0,TA,TA,Y,,,,3,2007,WD ,140000,353,2007-3,1172707200000000000,1,0,625.0,1.0,1.0,2,225,119.65811965811966
2651,70,RM,42.0,7614,Pave,Grvl,Reg,Lvl,AllPub,Inside,Mod,OldTown,Norm,Norm,1Fam,2Story,3,5,1905,1950,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,BrkTil,TA,Fa,Mn,Unf,Unf,738.0,GasA,Gd,Y,FuseA,714,662,0,1376,2,1,TA,Typ,0,,Detchd,1930.0,Unf,1.0,216.0,TA,TA,N,,,,3,2006,WD ,96900,345,2006-3,1141171200000000000,0,1,0.0,0.0,1.0,4,329,70.42151162790698
609,20,RL,,11000,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1966,1966,Gable,CompShg,Plywood,Plywood,BrkFace,TA,TA,CBlock,TA,TA,Mn,BLQ,Rec,184.0,GasA,Ex,Y,SBrkr,1154,0,0,1154,3,1,TA,Typ,1,Po,Attchd,1966.0,RFn,2.0,480.0,TA,TA,Y,,MnPrv,,11,2009,WD ,154000,265,2009-11,1257033600000000000,1,0,970.0,1.0,1.0,2,58,133.44887348353552
1990,70,RM,,10337,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,8,9,1910,1999,Hip,CompShg,VinylSd,VinylSd,None,Gd,Gd,BrkTil,TA,TA,No,Unf,Unf,725.0,GasA,Ex,N,SBrkr,909,863,0,1772,3,1,Gd,Typ,0,,Detchd,1992.0,Unf,2.0,816.0,TA,TA,Y,,MnPrv,,5,2007,WD ,184900,378,2007-5,1177977600000000000,0,1,0.0,1.0,2.0,3,0,104.34537246049662
1053,20,RL,114.0,14803,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,PosN,PosN,1Fam,1Story,10,5,2007,2008,Hip,CompShg,CemntBd,CmentBd,BrkFace,Ex,TA,PConc,Ex,TA,Av,GLQ,Unf,442.0,GasA,Ex,Y,SBrkr,2084,0,0,2084,2,1,Ex,Typ,1,Gd,Attchd,2007.0,Fin,3.0,1220.0,TA,TA,Y,,,,6,2008,New,385000,63,2008-6,1212278400000000000,1,0,1636.0,0.0,3.0,4,233,184.74088291746642
2877,30,RM,50.0,8765,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,6,1936,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,TA,TA,No,ALQ,Unf,666.0,GasA,Ex,N,SBrkr,951,0,0,951,2,1,TA,Typ,0,,Detchd,1936.0,Unf,1.0,327.0,TA,TA,Y,,,,4,2006,WD ,106500,571,2006-4,1143849600000000000,0,1,285.0,0.0,1.0,3,28,111.98738170347004
497,60,RL,106.0,12720,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Mn,GLQ,Unf,282.0,GasA,Ex,Y,SBrkr,1466,1221,0,2687,4,1,Gd,Typ,2,TA,BuiltIn,2000.0,RFn,3.0,810.0,TA,TA,Y,,,,9,2009,WD ,327000,153,2009-9,1251763200000000000,1,0,1173.0,1.0,3.0,5,282,121.6970599181243
514,20,RL,85.0,11128,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Somerst,PosN,PosN,1Fam,1Story,9,5,2005,2006,Hip,CompShg,VinylSd,VinylSd,Stone,Ex,TA,PConc,Ex,TA,Gd,GLQ,Unf,300.0,GasA,Ex,Y,SBrkr,2490,0,0,2490,2,1,Ex,Typ,2,Gd,Attchd,2005.0,Fin,3.0,795.0,TA,TA,Y,,GdPrv,,10,2009,WD ,468000,170,2009-10,1254355200000000000,1,0,2158.0,0.0,3.0,6,296,187.95180722891567
759,50,RM,60.0,5160,Pave,,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,6,1927,1950,Gable,CompShg,MetalSd,MetalSd,None,TA,Fa,BrkTil,TA,TA,No,Unf,Unf,1204.0,GasA,TA,Y,FuseA,1204,462,0,1666,3,1,TA,Typ,0,,Detchd,1927.0,Unf,1.0,384.0,Fa,TA,Y,,,,8,2009,WD ,135000,415,2009-8,1249084800000000000,0,1,0.0,0.0,1.0,0,148,81.03241296518607
2474,20,RL,63.0,13072,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1141.0,GasA,Ex,Y,SBrkr,1141,0,0,1141,3,1,TA,Typ,0,,Detchd,2005.0,Unf,2.0,484.0,TA,TA,Y,,,,3,2006,WD ,142500,168,2006-3,1141171200000000000,1,0,0.0,1.0,1.0,2,0,124.89044697633655
1193,60,RL,73.0,8814,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,2Story,5,6,1968,1968,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,LwQ,Unf,0.0,GasA,Ex,Y,SBrkr,732,732,0,1464,4,1,TA,Typ,0,,Attchd,1968.0,Unf,2.0,470.0,TA,TA,Y,,,,6,2008,WD ,141000,203,2008-6,1212278400000000000,1,0,732.0,1.0,1.0,2,40,96.31147540983606
1415,190,RL,70.0,7000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,2fmCon,2Story,5,7,1910,1991,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,Gd,TA,Gd,GLQ,Unf,148.0,GasA,TA,Y,SBrkr,820,527,0,1347,3,1,TA,Typ,0,,,,,0.0,0.0,,,N,,,,1,2008,WD ,107500,425,2008-1,1199145600000000000,0,1,969.0,0.0,2.0,1,233,79.80697847067557
2048,190,RL,59.0,4484,Pave,,IR1,Lvl,AllPub,Corner,Gtl,SWISU,Norm,Norm,2fmCon,1.5Fin,5,6,1942,1979,Gable,CompShg,Plywood,Plywood,None,TA,TA,CBlock,TA,TA,No,ALQ,Unf,187.0,GasA,TA,N,SBrkr,778,504,0,1282,2,1,TA,Typ,0,,Detchd,1942.0,Unf,1.0,240.0,TA,TA,Y,,MnPrv,,7,2007,WD ,108500,436,2007-7,1183248000000000000,0,1,485.0,0.0,2.0,1,88,84.63338533541342
2483,60,RL,,9019,Pave,,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,2Story,6,5,1994,1994,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,No,ALQ,Unf,362.0,GasA,Ex,Y,SBrkr,636,684,0,1320,3,1,Gd,Typ,0,,Attchd,1994.0,Fin,2.0,472.0,TA,TA,Y,,,,7,2006,WD ,150000,177,2006-7,1151712000000000000,1,0,274.0,1.0,2.0,2,40,113.63636363636364
2883,50,C (all),60.0,8520,Grvl,,Reg,Bnk,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,3,5,1916,1950,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,PConc,Fa,Fa,No,Unf,Unf,216.0,GasA,Fa,N,SBrkr,576,360,0,936,2,1,TA,Typ,0,,,,,0.0,0.0,,,N,,,,4,2006,WD ,78000,577,2006-4,1143849600000000000,0,1,0.0,0.0,1.0,3,0,83.33333333333333
1111,20,RL,92.0,11932,Pave,,Reg,Lvl,AllPub,FR2,Gtl,Somerst,Feedr,Norm,1Fam,1Story,8,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1580.0,GasA,Ex,Y,SBrkr,1580,0,0,1580,3,1,Gd,Typ,0,,Attchd,2008.0,RFn,3.0,830.0,TA,TA,Y,,,,6,2008,ConLD,235128,121,2008-6,1212278400000000000,1,0,0.0,0.0,2.0,3,24,148.81518987341772
2072,20,RL,,115149,Pave,,IR2,Low,AllPub,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,1Story,7,5,1971,2002,Gable,CompShg,Plywood,Plywood,Stone,TA,TA,CBlock,Gd,TA,Gd,GLQ,Unf,424.0,GasA,TA,Y,SBrkr,1824,0,0,1824,2,1,Gd,Typ,2,TA,Attchd,1971.0,Unf,2.0,739.0,TA,TA,Y,,,,6,2007,WD ,302000,460,2007-6,1180656000000000000,0,1,1219.0,0.0,3.0,2,428,165.5701754385965
1450,20,RL,40.0,14330,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1975,2001,Gable,CompShg,Plywood,Wd Sdng,None,TA,TA,CBlock,TA,TA,No,Rec,ALQ,180.0,GasA,TA,Y,SBrkr,1558,0,0,1558,2,1,TA,Min2,0,,Attchd,1975.0,Fin,2.0,440.0,TA,TA,Y,,,,8,2008,WD ,163000,460,2008-8,1217548800000000000,0,1,684.0,0.0,3.0,2,606,104.62130937098844
274,30,RL,67.0,8777,Pave,,Reg,Lvl,AllPub,Inside,Mod,Edwards,Feedr,Norm,1Fam,1Story,3,6,1945,2007,Gable,CompShg,VinylSd,VinylSd,None,TA,Gd,CBlock,,,,,,0.0,GasA,TA,N,SBrkr,640,0,0,640,2,1,TA,Min1,0,,Detchd,1945.0,Unf,1.0,240.0,TA,TA,N,,,,4,2010,ConLD,84900,273,2010-4,1270080000000000000,0,1,0.0,0.0,1.0,2,0,132.65625
413,160,RL,24.0,2308,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,TwnhsE,2Story,6,5,1974,1974,Gable,CompShg,Plywood,Brk Cmn,None,TA,TA,CBlock,TA,TA,No,ALQ,Rec,103.0,GasA,TA,Y,SBrkr,855,467,0,1322,3,1,TA,Typ,1,Fa,Attchd,1974.0,Unf,2.0,440.0,TA,TA,Y,,,,6,2009,WD ,147000,69,2009-6,1243814400000000000,1,0,752.0,2.0,2.0,2,260,111.19515885022693
751,70,RM,50.0,2500,Pave,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,8,1915,2005,Gable,CompShg,Stucco,Stucco,None,Gd,TA,PConc,TA,TA,No,ALQ,Unf,611.0,GasA,Ex,Y,SBrkr,916,910,0,1826,4,1,Ex,Min2,1,Gd,Attchd,1915.0,Unf,1.0,164.0,Fa,Fa,Y,,,,6,2009,WD ,155000,407,2009-6,1243814400000000000,0,1,299.0,1.0,2.0,2,0,84.88499452354874
2897,20,RL,50.0,8049,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Timber,Norm,Norm,1Fam,1Story,7,5,1990,1990,Hip,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,Gd,TA,No,ALQ,Unf,256.0,GasA,TA,Y,SBrkr,1339,0,0,1339,2,1,TA,Typ,1,TA,Attchd,1990.0,Fin,2.0,484.0,Gd,Gd,Y,,,,7,2006,WD ,180000,591,2006-7,1151712000000000000,0,1,1053.0,0.0,3.0,3,148,134.42867811799852
207,190,RM,70.0,5600,Pave,,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,2fmCon,2Story,4,5,1930,1950,Hip,CompShg,VinylSd,Wd Shng,None,Fa,Fa,Slab,,,,,,0.0,GasA,Fa,N,SBrkr,372,720,0,1092,3,2,Fa,Mod,0,,,,,0.0,0.0,,,N,,,Othr,7,2010,WD ,55000,206,2010-7,1277942400000000000,0,1,0.0,0.0,2.0,2,0,50.366300366300365
2269,80,RL,73.0,9590,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,SLvl,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Ex,TA,Av,GLQ,Unf,82.0,GasA,Ex,Y,SBrkr,1146,0,0,1146,3,1,Gd,Typ,1,Gd,Attchd,2003.0,Fin,2.0,438.0,TA,TA,Y,,,,5,2007,WD ,187500,657,2007-5,1177977600000000000,0,1,786.0,0.0,3.0,2,182,163.61256544502618
891,80,RL,72.0,7200,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,SLvl,6,6,1976,1976,Hip,CompShg,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,TA,TA,Av,ALQ,Unf,410.0,GasA,Ex,Y,SBrkr,1125,0,0,1125,3,1,TA,Typ,1,Fa,Detchd,1977.0,Unf,1.0,352.0,TA,TA,Y,,GdWo,,10,2009,WD ,125000,547,2009-10,1254355200000000000,0,1,631.0,0.0,2.0,2,296,111.11111111111111
2863,50,RL,86.0,11500,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,7,7,1936,1987,Gable,CompShg,BrkFace,BrkFace,None,Gd,TA,CBlock,Gd,TA,No,Rec,Unf,794.0,GasA,Gd,Y,SBrkr,1020,1037,0,2057,3,1,Gd,Typ,1,Gd,Attchd,1936.0,Fin,1.0,180.0,Fa,TA,Y,,,,6,2006,WD ,250000,557,2006-6,1149120000000000000,0,1,223.0,1.0,1.0,2,322,121.53621779290228
1298,30,RM,60.0,6756,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,6,1910,1950,Mansard,CompShg,MetalSd,MetalSd,None,TA,TA,BrkTil,TA,Gd,No,Unf,Unf,481.0,GasA,TA,N,FuseA,899,0,0,899,2,1,TA,Typ,0,,Detchd,1930.0,Unf,1.0,200.0,Fa,TA,P,,,,9,2008,WD ,78000,308,2008-9,1220227200000000000,0,1,0.0,0.0,1.0,2,96,86.7630700778643
1292,190,RM,63.0,11426,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,1.5Fin,4,6,1910,1996,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,Stone,TA,TA,No,Unf,Unf,828.0,GasA,Gd,Y,FuseA,828,658,108,1594,3,2,TA,Typ,0,,,,,0.0,0.0,,,N,,,,6,2008,WD ,118000,302,2008-6,1212278400000000000,0,1,0.0,0.0,2.0,4,281,74.0276035131744
1687,20,RL,93.0,12030,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,BrkFace,Ex,TA,PConc,Ex,TA,No,Unf,Unf,1694.0,GasA,Ex,Y,SBrkr,1694,0,0,1694,3,1,Gd,Typ,0,,Attchd,2007.0,Fin,3.0,818.0,TA,TA,Y,,,,12,2007,New,318000,75,2007-12,1196467200000000000,1,0,0.0,0.0,2.0,3,396,187.72136953955135
2749,60,RL,80.0,9554,Pave,,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,8,5,1993,1994,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,397.0,GasA,Ex,Y,SBrkr,1065,846,0,1911,3,1,Gd,Typ,1,TA,Attchd,1993.0,RFn,2.0,471.0,TA,TA,Y,,,,9,2006,WD ,215000,443,2006-9,1157068800000000000,0,1,380.0,1.0,2.0,4,263,112.50654107796964
2875,30,RM,61.0,8534,Pave,,Reg,Low,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,4,1925,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,Fa,TA,No,Unf,Unf,432.0,GasA,TA,N,FuseA,672,0,0,672,2,1,TA,Min1,0,,,,,0.0,0.0,,,N,,GdWo,,6,2006,WD ,72000,569,2006-6,1149120000000000000,0,1,0.0,0.0,1.0,1,112,107.14285714285714
1029,20,RL,104.0,11361,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,5,1976,1976,Gable,CompShg,Plywood,Plywood,BrkFace,TA,TA,CBlock,Gd,TA,No,ALQ,Unf,549.0,GasA,TA,Y,SBrkr,1523,0,0,1523,3,1,TA,Typ,1,TA,Attchd,1976.0,Fin,2.0,478.0,TA,TA,Y,,MnPrv,,5,2008,COD,180000,39,2008-5,1209600000000000000,1,0,644.0,1.0,2.0,3,189,118.18778726198293
1581,20,RL,47.0,12416,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,6,5,1986,1986,Gable,CompShg,VinylSd,Plywood,Stone,TA,TA,CBlock,Gd,Fa,No,ALQ,LwQ,0.0,GasA,TA,Y,SBrkr,1651,0,0,1651,3,1,TA,Min2,1,TA,Attchd,1986.0,Fin,2.0,616.0,TA,TA,Y,,,,11,2008,WD ,184000,591,2008-11,1225497600000000000,0,1,1606.0,0.0,3.0,3,192,111.44760751059964
612,20,RL,80.0,9600,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1959,1959,Gable,CompShg,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,TA,TA,No,ALQ,Unf,50.0,GasA,Ex,Y,SBrkr,1041,0,0,1041,3,1,TA,Typ,0,,Attchd,1959.0,RFn,1.0,270.0,TA,TA,Y,,MnPrv,,7,2009,WD ,124500,268,2009-7,1246406400000000000,1,0,991.0,0.0,2.0,2,312,119.59654178674351
139,90,RL,70.0,8267,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,Duplex,1Story,5,5,1958,1958,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,TA,TA,No,Unf,Unf,1604.0,GasA,TA,Y,SBrkr,1604,0,0,1604,4,2,TA,Typ,0,,Attchd,1958.0,Unf,2.0,576.0,TA,TA,Y,,,,3,2010,WD ,135000,138,2010-3,1267401600000000000,1,0,0.0,0.0,2.0,2,42,84.16458852867831
1335,50,RM,50.0,6000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,7,1940,1989,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,No,ALQ,Unf,460.0,GasA,Ex,Y,SBrkr,1014,658,0,1672,3,1,Gd,Typ,1,Gd,Detchd,1940.0,Unf,1.0,240.0,TA,TA,Y,,GdPrv,,7,2008,WD ,164900,345,2008-7,1214870400000000000,0,1,521.0,1.0,1.0,2,11,98.6244019138756
2531,20,RL,80.0,9600,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,5,1969,1969,Hip,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,Unf,Unf,1164.0,GasA,TA,Y,SBrkr,1164,0,0,1164,3,1,TA,Typ,0,,Attchd,1969.0,Unf,2.0,528.0,TA,TA,Y,,,,7,2006,COD,140000,225,2006-7,1151712000000000000,1,0,0.0,1.0,1.0,2,0,120.27491408934708
681,20,RL,71.0,7350,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1958,1958,Hip,CompShg,BrkFace,BrkFace,None,TA,TA,CBlock,TA,TA,No,Unf,Unf,1041.0,GasA,Gd,Y,SBrkr,1041,0,0,1041,3,1,TA,Typ,0,,Attchd,1958.0,RFn,1.0,294.0,TA,TA,Y,,GdWo,,3,2009,WD ,128000,337,2009-3,1235865600000000000,1,0,0.0,0.0,1.0,2,0,122.95869356388089
1383,85,RL,,7703,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,SFoyer,6,8,1978,1978,Gable,CompShg,HdBoard,HdBoard,BrkCmn,TA,TA,CBlock,Gd,TA,Gd,ALQ,Unf,0.0,GasA,Ex,Y,SBrkr,1034,0,0,1034,3,1,TA,Typ,1,Po,Basment,1978.0,Fin,2.0,504.0,TA,TA,Y,,GdWo,,5,2008,WD ,153000,393,2008-5,1209600000000000000,0,1,450.0,1.0,1.0,2,311,147.96905222437138
1359,50,RM,63.0,4347,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,8,1910,1950,Gambrel,CompShg,MetalSd,MetalSd,None,Gd,TA,BrkTil,Gd,Gd,No,Unf,Unf,796.0,GasA,Ex,Y,SBrkr,825,784,0,1609,3,1,TA,Typ,0,,Detchd,1910.0,Unf,1.0,228.0,Fa,Fa,N,,,,6,2008,WD ,127500,369,2008-6,1212278400000000000,0,1,0.0,0.0,1.0,3,182,79.24176507147297
1226,20,RL,80.0,9600,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,8,1950,2006,Gable,CompShg,HdBoard,HdBoard,None,TA,Gd,CBlock,TA,TA,No,BLQ,Rec,232.0,GasA,Gd,Y,SBrkr,1337,0,0,1337,3,1,Gd,Typ,1,Gd,Attchd,1950.0,RFn,1.0,264.0,TA,TA,Y,,,,9,2008,WD ,141500,236,2008-9,1220227200000000000,1,0,340.0,0.0,2.0,3,192,105.83395661929693
63,60,RL,98.0,12256,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1994,1995,Gable,CompShg,HdBoard,HdBoard,BrkFace,Gd,TA,PConc,Ex,TA,Av,GLQ,Unf,431.0,GasA,Ex,Y,SBrkr,1500,1122,0,2622,3,1,Gd,Typ,2,TA,Attchd,1994.0,RFn,2.0,712.0,TA,TA,Y,,,,4,2010,WD ,325000,62,2010-4,1270080000000000000,1,0,1032.0,1.0,3.0,5,218,123.95118230358504
